Time, CellIndex, CellVscanning, CellVCutoffHigh, CellVmax, CellVmin, CellVCutoffLow, BalanceDelta, BalanceDeltaFromMinMax, HighestPackTemp, ISAcurrent, mtd1_output, ISAwattHours, ISAampSeconds, ISAampSecondsHB, ISAcAh,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1
Secs,nu, nu, nu, nu, nu, nu, nu, nu, nu, nu, nu, nu, nu, nu, nu
21.6,   13,   3977,   4200,   4012,   3976,   3207,   37,   36,   27,   8406,   1108,   329,   10671,   0,   296
21.7,   14,   3978,   4200,   4012,   3976,   3207,   36,   36,   28,   8406,   1108,   329,   10672,   0,   296
21.8,   15,   3970,   4200,   4012,   3976,   3207,   36,   36,   27,   8376,   1108,   330,   10673,   0,   296
21.9,   16,   3981,   4200,   4012,   3976,   3208,   36,   36,   27,   8387,   1108,   330,   10674,   0,   296
22,   17,   3974,   4200,   4012,   3976,   3208,   36,   36,   27,   8587,   1108,   330,   10675,   0,   296
22.1,   18,   3961,   4200,   4012,   3976,   3208,   36,   36,   27,   8730,   1108,   330,   10675,   0,   296
22.2,   18,   3961,   4200,   4012,   3976,   3208,   36,   36,   27,   8708,   1108,   330,   10676,   0,   296
22.3,   19,   3962,   4200,   4012,   3976,   3208,   37,   36,   27,   8733,   1108,   330,   10677,   0,   296
22.4,   20,   3957,   4200,   4012,   3976,   3208,   36,   36,   28,   8694,   1108,   330,   10678,   0,   296
22.5,   21,   3960,   4200,   4012,   3976,   3208,   36,   36,   27,   8735,   1108,   330,   10679,   0,   296
22.6,   22,   3961,   4200,   4012,   3976,   3208,   36,   36,   27,   8709,   1108,   330,   10680,   0,   296
22.7,   23,   3957,   4200,   4012,   3976,   3208,   36,   36,   27,   8728,   1108,   330,   10680,   0,   296
22.8,   23,   3957,   4200,   4012,   3976,   3208,   36,   36,   27,   8716,   1108,   330,   10681,   0,   296
22.9,   24,   3955,   4200,   4012,   3976,   3208,   36,   36,   27,   8720,   1108,   330,   10682,   0,   296
23,   25,   3955,   4200,   4012,   3976,   3208,   37,   36,   27,   9129,   1108,   330,   10683,   0,   296
23.1,   26,   3961,   4200,   4012,   3976,   3208,   36,   36,   27,   9023,   1108,   330,   10684,   0,   296
23.2,   27,   3948,   4200,   4012,   3976,   3208,   36,   36,   27,   9018,   1108,   330,   10685,   0,   296
23.3,   0,   3955,   4200,   4012,   3976,   3208,   37,   36,   27,   9044,   1108,   330,   10686,   0,   296
23.4,   0,   3955,   4200,   4012,   3976,   3208,   37,   36,   27,   9013,   1108,   330,   10687,   0,   296
23.5,   1,   3964,   4200,   4012,   3976,   3208,   36,   36,   27,   9023,   1108,   330,   10688,   0,   296
23.6,   2,   3970,   4200,   4012,   3976,   3208,   36,   36,   27,   9019,   1108,   330,   10688,   0,   296
23.7,   3,   3965,   4200,   4012,   3976,   3208,   36,   36,   27,   9000,   1108,   330,   10689,   0,   296
23.8,   4,   3969,   4200,   4012,   3976,   3208,   37,   36,   27,   9010,   1108,   330,   10691,   0,   296
23.9,   5,   3966,   4200,   4012,   3976,   3208,   36,   36,   27,   9013,   1108,   330,   10691,   0,   296
24,   5,   3966,   4200,   4012,   3976,   3208,   36,   36,   27,   9242,   1108,   330,   10692,   0,   296
24.1,   6,   3956,   4200,   4012,   3976,   3208,   36,   36,   28,   9327,   1108,   330,   10693,   0,   296
24.2,   7,   3947,   4200,   4012,   3976,   3208,   36,   36,   27,   9326,   1108,   330,   10694,   0,   296
24.3,   8,   3948,   4200,   4012,   3976,   3208,   36,   36,   27,   9325,   1108,   330,   10695,   0,   296
24.4,   9,   3955,   4200,   4012,   3976,   3208,   36,   36,   27,   9333,   1108,   330,   10696,   0,   296
24.5,   10,   3949,   4200,   4012,   3976,   3208,   37,   36,   27,   9300,   1108,   330,   10697,   0,   296
24.6,   10,   3949,   4200,   4012,   3976,   3208,   37,   36,   27,   9311,   1108,   330,   10698,   0,   296
24.7,   11,   3955,   4200,   4012,   3976,   3208,   37,   36,   27,   9339,   1108,   330,   10699,   0,   296
24.8,   12,   3982,   4200,   4012,   3976,   3208,   36,   36,   27,   9310,   1108,   330,   10699,   0,   296
24.9,   13,   3974,   4200,   4012,   3976,   3207,   37,   36,   27,   9313,   1108,   330,   10701,   0,   296
25,   14,   3974,   4200,   4012,   3976,   3207,   36,   36,   27,   9693,   1108,   330,   10702,   0,   296
25.1,   15,   3965,   4200,   4012,   3976,   3207,   37,   36,   27,   9651,   1108,   330,   10702,   0,   296
25.2,   16,   3976,   4200,   4012,   3976,   3207,   36,   36,   27,   9653,   1108,   330,   10703,   0,   296
25.3,   16,   3976,   4200,   4012,   3976,   3207,   36,   36,   27,   9646,   1108,   330,   10705,   0,   296
25.4,   17,   3969,   4200,   4012,   3976,   3207,   37,   36,   27,   9669,   1108,   331,   10705,   0,   296
25.5,   18,   3957,   4200,   4012,   3976,   3207,   37,   36,   27,   9649,   1108,   331,   10706,   0,   296
25.6,   19,   3959,   4200,   4012,   3976,   3207,   37,   36,   27,   9647,   1108,   331,   10708,   0,   296
25.7,   20,   3953,   4200,   4012,   3976,   3207,   37,   36,   28,   9662,   1108,   331,   10708,   0,   296
25.8,   21,   3956,   4200,   4012,   3976,   3207,   37,   36,   27,   9627,   1108,   331,   10709,   0,   296
25.9,   21,   3956,   4200,   4012,   3976,   3208,   37,   36,   27,   9675,   1108,   331,   10710,   0,   296
26,   22,   3956,   4200,   4012,   3976,   3208,   36,   36,   27,   9934,   1105,   331,   10711,   0,   296
26.1,   23,   3952,   4200,   4012,   3976,   3208,   36,   36,   27,   9934,   1105,   331,   10712,   0,   296
26.2,   24,   3951,   4200,   4012,   3976,   3208,   36,   36,   27,   9956,   1105,   331,   10713,   0,   296
26.3,   25,   3951,   4200,   4012,   3976,   3208,   36,   36,   27,   9947,   1105,   331,   10714,   0,   296
26.4,   26,   3957,   4200,   4012,   3976,   3208,   36,   36,   27,   9961,   1105,   331,   10715,   0,   296
26.5,   26,   3957,   4200,   4012,   3976,   3208,   36,   36,   27,   9953,   1105,   331,   10716,   0,   296
26.6,   27,   3945,   4200,   4012,   3976,   3208,   36,   36,   27,   9953,   1105,   331,   10717,   0,   296
26.7,   0,   3953,   4200,   4012,   3976,   3208,   36,   36,   27,   9953,   1105,   331,   10718,   0,   296
26.8,   1,   3960,   4200,   4012,   3976,   3208,   37,   36,   27,   9961,   1105,   331,   10719,   0,   296
26.9,   2,   3966,   4200,   4012,   3976,   3208,   37,   36,   27,   10101,   1105,   331,   10720,   0,   296
27,   3,   3960,   4200,   4012,   3976,   3208,   36,   36,   27,   10326,   1105,   331,   10721,   0,   296
27.1,   3,   3960,   4200,   4012,   3976,   3208,   36,   36,   27,   10309,   1105,   331,   10722,   0,   296
27.2,   4,   3964,   4200,   4012,   3976,   3208,   37,   36,   27,   10309,   1105,   331,   10723,   0,   296
27.3,   5,   3961,   4200,   4012,   3976,   3208,   36,   36,   27,   10287,   1105,   331,   10724,   0,   296
27.4,   6,   3952,   4200,   4012,   3976,   3208,   37,   36,   27,   10298,   1105,   331,   10726,   0,   296
27.5,   7,   3943,   4200,   4012,   3976,   3208,   37,   36,   27,   10285,   1105,   331,   10726,   0,   296
27.6,   8,   3945,   4200,   4012,   3976,   3208,   37,   36,   27,   10272,   1105,   331,   10727,   0,   296
27.7,   8,   3945,   4200,   4012,   3976,   3208,   37,   36,   27,   10279,   1105,   331,   10729,   0,   296
27.8,   9,   3951,   4200,   4012,   3976,   3208,   36,   36,   27,   10289,   1105,   331,   10729,   0,   296
27.9,   10,   3945,   4200,   4012,   3976,   3207,   37,   36,   28,   10715,   1105,   331,   10731,   0,   297
28,   11,   3951,   4200,   4012,   3976,   3207,   37,   36,   28,   10614,   1105,   331,   10732,   0,   297
28.1,   12,   3978,   4200,   4012,   3976,   3207,   37,   36,   27,   10601,   1105,   331,   10732,   0,   297
28.2,   13,   3969,   4200,   4012,   3976,   3207,   36,   36,   28,   10598,   1105,   331,   10734,   0,   297
28.3,   13,   3969,   4200,   4012,   3976,   3207,   36,   36,   28,   10572,   1105,   331,   10735,   0,   297
28.4,   14,   3970,   4200,   4012,   3976,   3207,   36,   36,   27,   10575,   1105,   331,   10736,   0,   297
28.5,   15,   3961,   4200,   4012,   3976,   3207,   37,   36,   27,   10587,   1105,   331,   10737,   0,   297
28.6,   16,   3973,   4200,   4012,   3976,   3207,   36,   36,   27,   10587,   1105,   332,   10738,   0,   297
28.7,   17,   3966,   4200,   4012,   3976,   3207,   37,   36,   28,   10601,   1105,   332,   10739,   0,   297
28.8,   18,   3954,   4200,   4012,   3976,   3207,   37,   36,   28,   10606,   1105,   332,   10740,   0,   297
28.9,   18,   3954,   4200,   4012,   3976,   3208,   37,   36,   28,   10850,   1105,   332,   10741,   0,   297
29,   19,   3954,   4200,   4012,   3976,   3208,   37,   36,   27,   10914,   1105,   332,   10742,   0,   297
29.1,   20,   3949,   4200,   4012,   3976,   3208,   36,   36,   27,   10901,   1105,   332,   10743,   0,   297
29.2,   21,   3951,   4200,   4012,   3976,   3208,   36,   36,   27,   10917,   1105,   332,   10745,   0,   297
29.3,   22,   3953,   4200,   4012,   3976,   3208,   37,   36,   27,   10921,   1105,   332,   10745,   0,   297
29.4,   23,   3948,   4200,   4012,   3976,   3208,   37,   36,   27,   10941,   1105,   332,   10747,   0,   297
29.5,   23,   3948,   4200,   4012,   3976,   3208,   37,   36,   27,   10932,   1105,   332,   10748,   0,   297
29.6,   24,   3946,   4200,   4012,   3976,   3208,   37,   36,   28,   10890,   1105,   332,   10749,   0,   297
29.7,   25,   3946,   4200,   4012,   3976,   3208,   37,   36,   27,   10945,   1105,   332,   10750,   0,   297
29.8,   26,   3953,   4200,   4012,   3976,   3208,   37,   36,   28,   10941,   1105,   332,   10751,   0,   297
29.9,   27,   3940,   4200,   4012,   3976,   3208,   37,   36,   27,   11255,   1105,   332,   10752,   0,   298
30,   0,   3948,   4200,   4012,   3976,   3208,   37,   36,   27,   11216,   1105,   332,   10753,   0,   298
30.1,   1,   3955,   4200,   4012,   3976,   3208,   36,   36,   27,   11237,   1105,   332,   10755,   0,   298
30.2,   1,   3955,   4200,   4012,   3976,   3208,   36,   36,   27,   11233,   1105,   332,   10755,   0,   298
30.3,   2,   3961,   4200,   4012,   3976,   3208,   37,   36,   27,   11242,   1105,   332,   10757,   0,   298
30.4,   3,   3956,   4200,   4012,   3976,   3208,   37,   36,   28,   11249,   1105,   332,   10758,   0,   298
30.5,   4,   3960,   4200,   4012,   3976,   3208,   37,   36,   27,   11227,   1105,   332,   10759,   0,   298
30.6,   5,   3957,   4200,   4012,   3976,   3208,   36,   36,   27,   11248,   1105,   332,   10760,   0,   298
30.7,   6,   3948,   4200,   4012,   3976,   3208,   37,   36,   27,   11240,   1105,   332,   10761,   0,   298
30.8,   6,   3948,   4200,   4012,   3976,   3208,   37,   36,   27,   11218,   1105,   332,   10762,   0,   298
30.9,   7,   3938,   4200,   4012,   3976,   3208,   37,   36,   27,   11575,   1105,   332,   10763,   0,   298
31,   8,   3940,   4200,   4012,   3976,   3208,   37,   36,   27,   11572,   1105,   332,   10765,   0,   298
31.1,   9,   3947,   4200,   4012,   3976,   3208,   37,   36,   28,   11553,   1105,   332,   10765,   0,   298
31.2,   10,   3941,   4200,   4012,   3976,   3208,   36,   36,   28,   11577,   1105,   332,   10767,   0,   298
31.3,   11,   3947,   4200,   4012,   3976,   3208,   37,   36,   27,   11535,   1105,   332,   10768,   0,   298
31.4,   11,   3947,   4200,   4012,   3976,   3208,   37,   36,   27,   11564,   1105,   332,   10769,   0,   298
31.5,   12,   3974,   4200,   4012,   3976,   3208,   36,   36,   27,   11559,   1105,   333,   10770,   0,   298
31.6,   13,   3965,   4200,   4012,   3976,   3208,   37,   36,   27,   11559,   1105,   333,   10772,   0,   298
31.7,   14,   3966,   4200,   4012,   3976,   3208,   36,   36,   27,   11551,   1105,   333,   10772,   0,   298
31.8,   15,   3956,   4200,   4012,   3976,   3208,   37,   36,   27,   11607,   1105,   333,   10774,   0,   298
31.9,   16,   3967,   4200,   4012,   3976,   3208,   37,   36,   28,   11842,   1105,   333,   10775,   0,   298
32,   16,   3967,   4200,   4012,   3976,   3208,   37,   36,   28,   11877,   1105,   333,   10776,   0,   298
32.1,   17,   3960,   4200,   4012,   3976,   3208,   36,   36,   27,   11883,   1105,   333,   10777,   0,   298
32.2,   18,   3949,   4200,   4012,   3976,   3208,   37,   36,   27,   11894,   1105,   333,   10779,   0,   298
32.3,   19,   3949,   4200,   4012,   3976,   3208,   36,   36,   27,   11890,   1105,   333,   10780,   0,   298
32.4,   20,   3945,   4200,   4012,   3976,   3208,   37,   36,   27,   11880,   1105,   333,   10781,   0,   298
32.5,   21,   3947,   4200,   4012,   3976,   3208,   37,   36,   27,   11891,   1105,   333,   10782,   0,   298
32.6,   21,   3947,   4200,   4012,   3976,   3208,   37,   36,   27,   11892,   1105,   333,   10783,   0,   298
32.7,   22,   3948,   4200,   4012,   3976,   3208,   37,   36,   27,   11893,   1105,   333,   10785,   0,   298
32.8,   23,   3943,   4200,   4012,   3976,   3208,   37,   36,   27,   12322,   1105,   333,   10786,   0,   298
32.9,   24,   3941,   4200,   4012,   3976,   3207,   36,   36,   27,   12263,   1103,   333,   10787,   0,   299
33,   25,   3941,   4200,   4012,   3976,   3207,   37,   36,   27,   12203,   1103,   333,   10788,   0,   299
33.1,   26,   3948,   4200,   4012,   3976,   3207,   37,   36,   27,   12196,   1103,   333,   10790,   0,   299
33.2,   26,   3948,   4200,   4012,   3976,   3207,   37,   36,   27,   12198,   1103,   333,   10790,   0,   299
33.3,   27,   3936,   4200,   4012,   3976,   3207,   37,   36,   27,   12216,   1103,   333,   10792,   0,   299
33.4,   0,   3944,   4200,   4012,   3976,   3207,   37,   36,   27,   12207,   1103,   333,   10793,   0,   299
33.5,   1,   3951,   4200,   4012,   3976,   3207,   37,   36,   27,   12220,   1103,   333,   10794,   0,   299
33.6,   2,   3957,   4200,   4012,   3976,   3207,   38,   36,   28,   12220,   1103,   333,   10795,   0,   299
33.7,   3,   3951,   4200,   4012,   3976,   3207,   38,   36,   28,   12207,   1103,   333,   10797,   0,   299
33.8,   3,   3951,   4200,   4012,   3976,   3207,   38,   36,   28,   12510,   1103,   333,   10798,   0,   299
33.9,   4,   3954,   4200,   4012,   3976,   3207,   38,   36,   28,   12557,   1103,   333,   10799,   0,   299
34,   5,   3952,   4200,   4012,   3976,   3207,   37,   36,   27,   12544,   1103,   333,   10801,   0,   299
34.1,   6,   3943,   4200,   4012,   3976,   3207,   38,   36,   27,   12545,   1103,   333,   10801,   0,   299
34.2,   7,   3933,   4200,   4012,   3976,   3207,   38,   36,   27,   12554,   1103,   334,   10803,   0,   299
34.3,   7,   3933,   4200,   4012,   3976,   3207,   38,   36,   27,   12516,   1103,   334,   10804,   0,   299
34.4,   8,   3936,   4200,   4012,   3976,   3207,   37,   36,   27,   12517,   1103,   334,   10805,   0,   299
34.5,   9,   3943,   4200,   4012,   3976,   3207,   37,   36,   28,   12516,   1103,   334,   10807,   0,   299
34.6,   10,   3937,   4200,   4012,   3976,   3207,   37,   36,   27,   12541,   1103,   334,   10808,   0,   299
34.7,   11,   3943,   4200,   4012,   3976,   3207,   37,   36,   27,   12543,   1103,   334,   10809,   0,   299
34.8,   12,   3969,   4200,   4012,   3976,   3207,   36,   36,   27,   12892,   1103,   334,   10811,   0,   299
34.9,   12,   3969,   4200,   4012,   3976,   3207,   36,   36,   27,   12868,   1103,   334,   10812,   0,   299
35,   13,   3961,   4200,   4012,   3976,   3207,   38,   36,   27,   12861,   1103,   334,   10813,   0,   299
35.1,   14,   3961,   4200,   4012,   3976,   3207,   37,   36,   27,   12860,   1103,   334,   10814,   0,   299
35.2,   15,   3951,   4200,   4012,   3976,   3207,   37,   36,   27,   12867,   1103,   334,   10816,   0,   299
35.3,   16,   3964,   4200,   4012,   3976,   3207,   37,   36,   28,   12860,   1103,   334,   10817,   0,   299
35.4,   17,   3956,   4200,   4012,   3976,   3207,   37,   36,   27,   12873,   1103,   334,   10818,   0,   299
35.5,   18,   3945,   4200,   4012,   3976,   3207,   37,   36,   27,   12865,   1103,   334,   10820,   0,   299
35.6,   18,   3945,   4200,   4012,   3976,   3207,   37,   36,   27,   12861,   1103,   334,   10821,   0,   299
35.7,   19,   3945,   4200,   4012,   3976,   3207,   37,   36,   27,   12906,   1103,   334,   10822,   0,   299
35.8,   20,   3941,   4200,   4012,   3976,   3207,   37,   36,   27,   13144,   1103,   334,   10824,   0,   299
35.9,   21,   3942,   4200,   4012,   3976,   3208,   37,   36,   27,   13177,   1103,   334,   10825,   0,   300
36,   22,   3944,   4200,   4012,   3976,   3208,   37,   36,   27,   13195,   1103,   334,   10826,   0,   300
36.1,   23,   3938,   4200,   4012,   3976,   3208,   37,   36,   27,   13197,   1103,   334,   10828,   0,   300
36.2,   23,   3938,   4200,   4012,   3976,   3208,   37,   36,   27,   13190,   1103,   334,   10829,   0,   300
36.3,   24,   3938,   4200,   4012,   3976,   3208,   38,   36,   27,   13205,   1103,   334,   10830,   0,   300
36.4,   25,   3937,   4200,   4012,   3976,   3208,   36,   36,   27,   13189,   1103,   334,   10832,   0,   300
36.5,   26,   3945,   4200,   4012,   3976,   3208,   38,   36,   27,   13195,   1103,   334,   10833,   0,   300
36.6,   27,   3932,   4200,   4012,   3976,   3208,   37,   36,   27,   13198,   1103,   334,   10834,   0,   300
36.7,   0,   3939,   4200,   4012,   3976,   3208,   38,   36,   27,   13612,   1103,   335,   10836,   0,   300
36.8,   0,   3939,   4200,   4012,   3976,   3208,   38,   36,   27,   13552,   1103,   335,   10837,   0,   300
36.9,   1,   3945,   4200,   4012,   3976,   3208,   38,   36,   28,   13540,   1103,   335,   10838,   0,   300
37,   2,   3951,   4200,   4012,   3976,   3208,   38,   36,   27,   13520,   1103,   335,   10840,   0,   300
37.1,   3,   3946,   4200,   4012,   3976,   3208,   37,   36,   27,   13537,   1103,   335,   10841,   0,   300
37.2,   4,   3950,   4200,   4012,   3976,   3208,   37,   36,   27,   13525,   1103,   335,   10842,   0,   300
37.3,   5,   3947,   4200,   4012,   3976,   3208,   37,   36,   27,   13528,   1103,   335,   10844,   0,   300
37.4,   5,   3947,   4200,   4012,   3976,   3208,   37,   36,   27,   13495,   1103,   335,   10845,   0,   300
37.5,   6,   3939,   4200,   4012,   3976,   3208,   37,   36,   27,   13525,   1103,   335,   10846,   0,   300
37.6,   7,   3929,   4200,   4012,   3976,   3208,   37,   36,   27,   13529,   1103,   335,   10848,   0,   300
37.7,   8,   3932,   4200,   4012,   3976,   3208,   37,   36,   27,   13865,   1103,   335,   10849,   0,   300
37.8,   9,   3938,   4200,   4012,   3976,   3208,   38,   36,   28,   13852,   1103,   335,   10850,   0,   300
37.9,   10,   3932,   4200,   4012,   3976,   3208,   36,   36,   27,   13840,   1103,   335,   10852,   0,   301
38,   10,   3932,   4200,   4012,   3976,   3208,   36,   36,   27,   13850,   1103,   335,   10854,   0,   301
38.1,   11,   3938,   4200,   4012,   3976,   3208,   38,   36,   27,   13824,   1103,   335,   10854,   0,   301
38.2,   12,   3965,   4200,   4012,   3976,   3208,   37,   36,   27,   13849,   1103,   335,   10856,   0,   301
38.3,   13,   3956,   4200,   4012,   3976,   3208,   37,   36,   27,   13852,   1103,   335,   10858,   0,   301
38.4,   14,   3957,   4200,   4012,   3976,   3208,   37,   36,   27,   13861,   1103,   335,   10859,   0,   301
38.5,   15,   3947,   4200,   4012,   3976,   3208,   37,   36,   27,   13876,   1103,   335,   10860,   0,   301
38.6,   15,   3947,   4200,   4012,   3976,   3208,   37,   36,   27,   13833,   1103,   335,   10862,   0,   301
38.7,   16,   3960,   4200,   4012,   3976,   3208,   37,   36,   27,   14116,   1103,   335,   10863,   0,   301
38.8,   17,   3951,   4200,   4012,   3976,   3208,   37,   36,   27,   14208,   1103,   335,   10864,   0,   301
38.9,   18,   3940,   4200,   4012,   3976,   3208,   37,   36,   27,   14204,   1103,   335,   10866,   0,   301
39,   19,   3940,   4200,   4012,   3976,   3208,   38,   36,   27,   14213,   1103,   335,   10867,   0,   301
39.1,   20,   3936,   4200,   4012,   3976,   3208,   38,   36,   27,   14211,   1103,   336,   10869,   0,   301
39.2,   20,   3936,   4200,   4012,   3976,   3208,   38,   36,   27,   14196,   1103,   336,   10870,   0,   301
