Time, CellIndex, CellVscanning, CellVCutoffHigh, CellVmax, CellVmin, CellVCutoffLow, BalanceDelta, BalanceDeltaFromMinMax, HighestPackTemp, DischargeAmps, ISAcurrent, mtd1_output, ISAwattHours, ISAampSeconds, ISAcAh,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1,  1
Secs,nu, nu, nu, nu, nu, nu, nu, nu, nu, nu, nu, nu, nu, nu, nu
349.7,   25,   3944,   4200,   3997,   3957,   3205,   42,   40,   27,  -20,   19370,   1105,   201,   6474,   88
349.8,   26,   3954,   4200,   3997,   3957,   3205,   41,   40,   26,  -20,   19369,   1105,   201,   6475,   88
349.9,   27,   3943,   4200,   3997,   3957,   3205,   42,   40,   26,  -20,   19365,   1105,   201,   6478,   88
350,   0,   3951,   4200,   3985,   3945,   3206,   42,   40,   26,  -19,   19361,   1105,   201,   6480,   89
350.1,   1,   3954,   4200,   3985,   3945,   3206,   42,   40,   27,  -19,   19369,   1105,   201,   6481,   89
350.2,   2,   3961,   4200,   3985,   3945,   3206,   43,   40,   27,  -20,   19370,   1105,   201,   6484,   89
350.3,   2,   3961,   4200,   3985,   3945,   3206,   43,   40,   27,  -20,   19343,   1105,   202,   6486,   89
350.4,   3,   3955,   4200,   3985,   3945,   3206,   41,   40,   27,  -19,   19382,   1105,   202,   6487,   89
350.5,   4,   3960,   4200,   3985,   3945,   3206,   43,   40,   27,  -20,   19350,   1105,   202,   6489,   89
350.6,   5,   3956,   4200,   3985,   3945,   3206,   42,   40,   26,  -19,   19362,   1105,   202,   6492,   89
350.7,   6,   3951,   4200,   3985,   3945,   3206,   42,   40,   27,  -19,   19341,   1105,   202,   6493,   89
350.8,   7,   3937,   4200,   3985,   3945,   3206,   42,   40,   27,  -19,   19336,   1105,   202,   6495,   89
350.9,   7,   3937,   4200,   3985,   3945,   3206,   42,   40,   27,  -19,   19354,   1105,   202,   6498,   89
351,   8,   3943,   4200,   3985,   3945,   3205,   42,   40,   27,  -19,   19360,   1105,   202,   6499,   89
351.1,   9,   3949,   4200,   3985,   3945,   3205,   42,   40,   27,  -19,   19341,   1105,   202,   6501,   89
351.2,   10,   3945,   4200,   3985,   3945,   3205,   41,   40,   27,  -20,   19361,   1105,   202,   6503,   89
351.3,   11,   3950,   4200,   3985,   3945,   3205,   42,   40,   26,  -19,   19360,   1105,   202,   6505,   89
351.4,   12,   3979,   4200,   3985,   3945,   3205,   42,   40,   26,  -19,   19359,   1105,   202,   6507,   89
351.5,   12,   3979,   4200,   3985,   3945,   3205,   42,   40,   26,  -19,   19363,   1105,   202,   6509,   89
351.6,   13,   3969,   4200,   3985,   3945,   3205,   42,   40,   26,  -20,   19347,   1105,   202,   6510,   89
351.7,   14,   3970,   4200,   3985,   3945,   3205,   42,   40,   26,  -20,   19384,   1105,   202,   6513,   89
351.8,   15,   3956,   4200,   3985,   3945,   3205,   42,   40,   26,  -20,   19378,   1105,   202,   6515,   89
351.9,   16,   3972,   4200,   3985,   3945,   3205,   42,   40,   26,  -19,   19369,   1105,   203,   6516,   89
352,   17,   3961,   4200,   3985,   3945,   3206,   41,   40,   26,  -19,   19373,   1105,   203,   6519,   89
352.1,   17,   3961,   4200,   3985,   3945,   3206,   41,   40,   26,  -19,   19377,   1105,   203,   6521,   89
352.2,   18,   3954,   4200,   3985,   3945,   3206,   41,   40,   26,  -19,   19392,   1105,   203,   6522,   89
352.3,   19,   3954,   4200,   3985,   3945,   3206,   42,   40,   26,  -20,   19363,   1105,   203,   6524,   89
352.4,   20,   3949,   4200,   3985,   3945,   3206,   41,   40,   26,  -19,   19354,   1105,   203,   6527,   89
352.5,   21,   3948,   4200,   3985,   3945,   3206,   41,   40,   26,  -20,   19354,   1105,   203,   6528,   89
352.6,   22,   3954,   4200,   3985,   3945,   3206,   41,   40,   26,  -20,   19333,   1105,   203,   6530,   89
352.7,   22,   3954,   4200,   3985,   3945,   3206,   41,   40,   26,  -20,   19366,   1105,   203,   6533,   89
352.8,   23,   3945,   4200,   3985,   3945,   3206,   41,   40,   27,  -19,   19383,   1105,   203,   6534,   89
352.9,   24,   3943,   4200,   3985,   3945,   3206,   41,   40,   27,  -19,   19366,   1105,   203,   6536,   89
353,   25,   3943,   4200,   3985,   3945,   3206,   41,   40,   26,  -20,   19365,   1105,   203,   6538,   90
353.1,   26,   3954,   4200,   3985,   3945,   3206,   41,   40,   26,  -20,   19362,   1105,   203,   6540,   90
353.2,   27,   3943,   4200,   3985,   3945,   3206,   41,   40,   27,  -20,   19386,   1105,   203,   6542,   90
353.3,   27,   3943,   4200,   3985,   3945,   3206,   41,   40,   27,  -20,   19377,   1105,   203,   6544,   90
353.4,   0,   3950,   4200,   3985,   3945,   3206,   41,   40,   27,  -19,   19355,   1105,   203,   6545,   90
353.5,   1,   3953,   4200,   3985,   3945,   3206,   42,   40,   27,  -20,   19361,   1105,   203,   6548,   90
353.6,   2,   3960,   4200,   3985,   3945,   3206,   41,   40,   27,  -19,   19384,   1105,   204,   6550,   90
353.7,   3,   3954,   4200,   3985,   3945,   3206,   42,   40,   27,  -20,   19349,   1105,   204,   6551,   90
353.8,   4,   3958,   4200,   3985,   3945,   3206,   41,   40,   26,  -19,   19370,   1105,   204,   6554,   90
353.9,   4,   3958,   4200,   3985,   3945,   3206,   41,   40,   26,  -19,   19350,   1105,   204,   6556,   90
354,   5,   3954,   4200,   3985,   3945,   3205,   41,   40,   26,  -19,   19367,   1105,   204,   6557,   90
354.1,   6,   3951,   4200,   3985,   3945,   3205,   41,   40,   27,  -20,   19359,   1105,   204,   6559,   90
354.2,   7,   3937,   4200,   3985,   3945,   3205,   41,   40,   27,  -19,   19353,   1105,   204,   6562,   90
354.3,   8,   3942,   4200,   3985,   3945,   3205,   42,   40,   27,  -19,   19386,   1105,   204,   6563,   90
354.4,   9,   3948,   4200,   3985,   3945,   3205,   41,   40,   27,  -20,   19375,   1105,   204,   6565,   90
354.5,   10,   3944,   4200,   3985,   3945,   3205,   41,   40,   27,  -20,   19368,   1105,   204,   6568,   90
354.6,   10,   3944,   4200,   3985,   3945,   3205,   41,   40,   27,  -19,   19363,   1105,   204,   6570,   90
354.7,   11,   3949,   4200,   3985,   3945,   3205,   41,   40,   26,  -19,   19370,   1105,   204,   6571,   90
354.8,   12,   3978,   4200,   3985,   3945,   3205,   41,   40,   26,  -19,   19359,   1105,   204,   6573,   90
354.9,   13,   3969,   4200,   3985,   3945,   3205,   42,   40,   27,  -20,   19362,   1105,   204,   6576,   90
355,   14,   3969,   4200,   3985,   3945,   3205,   42,   40,   27,  -20,   19367,   1105,   204,   6577,   90
355.1,   15,   3955,   4200,   3985,   3945,   3205,   42,   40,   27,  -19,   19382,   1105,   204,   6579,   90
355.2,   15,   3955,   4200,   3985,   3945,   3205,   42,   40,   27,  -19,   19372,   1105,   205,   6582,   90
355.3,   16,   3971,   4200,   3985,   3945,   3205,   41,   40,   27,  -20,   19376,   1105,   205,   6583,   90
355.4,   17,   3961,   4200,   3985,   3945,   3205,   42,   40,   27,  -19,   19353,   1105,   205,   6585,   90
355.5,   18,   3953,   4200,   3985,   3945,   3205,   42,   40,   27,  -19,   19370,   1105,   205,   6587,   90
355.6,   19,   3953,   4200,   3985,   3945,   3205,   41,   40,   26,  -20,   19367,   1105,   205,   6589,   90
355.7,   20,   3948,   4200,   3985,   3945,   3205,   42,   40,   27,  -20,   19372,   1105,   205,   6591,   90
355.8,   20,   3948,   4200,   3985,   3945,   3205,   42,   40,   27,  -20,   19372,   1105,   205,   6593,   90
355.9,   21,   3947,   4200,   3985,   3945,   3205,   41,   40,   27,  -19,   19359,   1105,   205,   6594,   90
356,   22,   3953,   4200,   3985,   3945,   3206,   42,   40,   27,  -19,   19376,   1105,   205,   6597,   91
356.1,   23,   3943,   4200,   3985,   3945,   3206,   41,   40,   27,  -19,   19397,   1105,   205,   6599,   91
356.2,   24,   3942,   4200,   3985,   3945,   3206,   42,   40,   27,  -19,   19376,   1105,   205,   6600,   91
356.3,   25,   3942,   4200,   3985,   3945,   3206,   43,   40,   27,  -19,   19373,   1105,   205,   6603,   91
356.4,   25,   3942,   4200,   3985,   3945,   3206,   43,   40,   27,  -19,   19364,   1105,   205,   6605,   91
356.5,   26,   3953,   4200,   3985,   3945,   3206,   43,   40,   26,  -19,   19359,   1105,   205,   6606,   91
356.6,   27,   3941,   4200,   3985,   3945,   3206,   41,   40,   27,  -19,   19381,   1105,   205,   6608,   91
356.7,   0,   3949,   4200,   3985,   3945,   3206,   42,   40,   27,  -20,   19354,   1105,   205,   6611,   91
356.8,   1,   3953,   4200,   3985,   3945,   3206,   42,   40,   27,  -19,   19341,   1105,   205,   6612,   91
356.9,   2,   3959,   4200,   3985,   3945,   3206,   43,   40,   27,  -20,   19369,   1105,   206,   6614,   91
357,   2,   3959,   4200,   3985,   3945,   3206,   43,   40,   27,  -20,   19381,   1105,   206,   6616,   91
357.1,   3,   3953,   4200,   3985,   3945,   3206,   42,   40,   26,  -19,   19372,   1105,   206,   6618,   91
357.2,   4,   3957,   4200,   3985,   3945,   3206,   42,   40,   27,  -20,   19370,   1105,   206,   6620,   91
357.3,   5,   3954,   4200,   3985,   3945,   3206,   42,   40,   26,  -20,   19387,   1105,   206,   6622,   91
357.4,   6,   3949,   4200,   3985,   3945,   3206,   42,   40,   27,  -20,   19387,   1105,   206,   6623,   91
357.5,   7,   3935,   4200,   3985,   3945,   3206,   42,   40,   27,  -19,   19390,   1105,   206,   6626,   91
357.6,   7,   3935,   4200,   3985,   3945,   3206,   42,   40,   27,  -19,   19358,   1105,   206,   6628,   91
357.7,   8,   3941,   4200,   3985,   3945,   3206,   42,   40,   27,  -19,   19350,   1105,   206,   6629,   91
357.8,   9,   3948,   4200,   3985,   3945,   3206,   42,   40,   26,  -20,   19372,   1105,   206,   6632,   91
357.9,   10,   3943,   4200,   3985,   3945,   3206,   41,   40,   26,  -19,   19374,   1105,   206,   6634,   91
358,   11,   3948,   4200,   3985,   3945,   3206,   42,   40,   26,  -20,   19377,   1105,   206,   6635,   91
358.1,   11,   3948,   4200,   3985,   3945,   3206,   42,   40,   26,  -20,   19387,   1105,   206,   6637,   91
358.2,   12,   3977,   4200,   3985,   3945,   3206,   42,   40,   26,  -19,   19360,   1105,   206,   6640,   91
358.3,   13,   3968,   4200,   3985,   3945,   3206,   42,   40,   26,  -19,   19369,   1105,   206,   6641,   91
358.4,   14,   3967,   4200,   3985,   3945,   3206,   42,   40,   26,  -19,   19375,   1105,   206,   6643,   91
358.5,   15,   3955,   4200,   3985,   3945,   3206,   42,   40,   26,  -20,   19391,   1105,   206,   6646,   91
358.6,   16,   3970,   4200,   3985,   3945,   3206,   42,   40,   26,  -20,   19388,   1105,   207,   6647,   91
358.7,   16,   3970,   4200,   3985,   3945,   3206,   42,   40,   26,  -20,   19375,   1105,   207,   6649,   91
358.8,   17,   3959,   4200,   3985,   3945,   3206,   42,   40,   26,  -20,   19362,   1105,   207,   6651,   91
358.9,   18,   3953,   4200,   3985,   3945,   3206,   42,   40,   27,  -19,   19360,   1105,   207,   6653,   91
359,   19,   3952,   4200,   3985,   3945,   3205,   42,   40,   26,  -19,   19381,   1105,   207,   6655,   91
359.1,   20,   3948,   4200,   3985,   3945,   3205,   42,   40,   27,  -20,   19389,   1105,   207,   6657,   91
359.2,   21,   3946,   4200,   3985,   3945,   3205,   42,   40,   27,  -20,   19378,   1105,   207,   6658,   91
359.3,   21,   3946,   4200,   3985,   3945,   3205,   42,   40,   27,  -20,   19344,   1105,   207,   6661,   91
359.4,   22,   3952,   4200,   3985,   3945,   3205,   42,   40,   27,  -19,   19362,   1105,   207,   6663,   91
359.5,   23,   3943,   4200,   3985,   3945,   3205,   42,   40,   27,  -20,   19372,   1105,   207,   6664,   91
359.6,   24,   3941,   4200,   3985,   3945,   3205,   42,   40,   26,  -20,   19398,   1105,   207,   6667,   91
359.7,   25,   3941,   4200,   3985,   3945,   3205,   42,   40,   27,  -19,   19381,   1105,   207,   6669,   91
359.8,   26,   3951,   4200,   3985,   3945,   3205,   42,   40,   27,  -20,   19381,   1105,   207,   6670,   91
359.9,   27,   3940,   4200,   3985,   3945,   3205,   42,   40,   27,  -20,   19378,   1105,   207,   6672,   91
360,   27,   3940,   4200,   3985,   3945,   3206,   42,   40,   27,  -20,   19371,   1105,   207,   6675,   92
360.1,   0,   3949,   4200,   3985,   3945,   3206,   42,   40,   27,  -19,   19354,   1105,   207,   6676,   92
360.2,   1,   3951,   4200,   3985,   3945,   3206,   42,   40,   27,  -20,   19373,   1105,   207,   6678,   92
360.3,   2,   3958,   4200,   3985,   3945,   3206,   42,   40,   27,  -19,   19369,   1105,   208,   6681,   92
360.4,   3,   3953,   4200,   3985,   3945,   3206,   42,   40,   26,  -19,   19373,   1105,   208,   6682,   92
360.5,   4,   3957,   4200,   3985,   3945,   3206,   42,   40,   27,  -20,   19368,   1105,   208,   6684,   92
360.6,   4,   3957,   4200,   3985,   3945,   3206,   42,   40,   27,  -20,   19356,   1105,   208,   6686,   92
360.7,   5,   3953,   4200,   3985,   3945,   3206,   42,   40,   27,  -19,   19367,   1105,   208,   6688,   92
360.8,   6,   3948,   4200,   3985,   3945,   3206,   42,   40,   27,  -19,   19353,   1105,   208,   6690,   92
360.9,   7,   3934,   4200,   3985,   3945,   3206,   43,   40,   27,  -19,   19375,   1105,   208,   6692,   92
361,   8,   3940,   4200,   3985,   3945,   3205,   41,   40,   27,  -19,   19388,   1105,   208,   6693,   92
361.1,   9,   3946,   4200,   3985,   3945,   3205,   41,   40,   27,  -19,   19393,   1105,   208,   6696,   92
361.2,   9,   3946,   4200,   3985,   3945,   3205,   41,   40,   27,  -19,   19373,   1105,   208,   6698,   92
361.3,   10,   3943,   4200,   3985,   3945,   3205,   43,   40,   27,  -19,   19401,   1105,   208,   6699,   92
361.4,   11,   3947,   4200,   3985,   3945,   3205,   41,   40,   27,  -20,   19376,   1105,   208,   6702,   92
361.5,   12,   3976,   4200,   3985,   3945,   3205,   42,   40,   26,  -19,   19381,   1105,   208,   6704,   92
361.6,   13,   3967,   4200,   3985,   3945,   3205,   42,   40,   27,  -20,   19386,   1105,   208,   6705,   92
361.7,   14,   3967,   4200,   3985,   3945,   3205,   42,   40,   27,  -20,   19392,   1105,   208,   6707,   92
361.8,   14,   3967,   4200,   3985,   3945,   3205,   42,   40,   27,  -20,   19388,   1105,   208,   6710,   92
361.9,   15,   3954,   4200,   3985,   3945,   3205,   41,   40,   27,  -20,   19387,   1105,   208,   6711,   92
362,   16,   3969,   4200,   3985,   3945,   3205,   42,   40,   27,  -20,   19370,   1105,   209,   6713,   92
362.1,   17,   3959,   4200,   3985,   3945,   3205,   43,   40,   27,  -20,   19373,   1105,   209,   6716,   92
362.2,   18,   3951,   4200,   3985,   3945,   3205,   41,   40,   27,  -19,   19375,   1105,   209,   6717,   92
362.3,   19,   3951,   4200,   3985,   3945,   3205,   42,   40,   27,  -20,   19388,   1105,   209,   6719,   92
362.4,   19,   3951,   4200,   3985,   3945,   3205,   42,   40,   27,  -20,   19375,   1105,   209,   6721,   92
362.5,   20,   3947,   4200,   3985,   3945,   3205,   43,   40,   27,  -19,   19381,   1105,   209,   6723,   92
362.6,   21,   3945,   4200,   3985,   3945,   3205,   42,   40,   27,  -19,   19375,   1105,   209,   6725,   92
362.7,   22,   3951,   4200,   3985,   3945,   3205,   42,   40,   27,  -20,   19386,   1105,   209,   6727,   92
362.8,   23,   3942,   4200,   3985,   3945,   3205,   42,   40,   26,  -20,   19387,   1105,   209,   6728,   92
362.9,   24,   3941,   4200,   3985,   3945,   3205,   41,   40,   26,  -19,   19386,   1105,   209,   6731,   92
363,   24,   3941,   4200,   3985,   3945,   3206,   41,   40,   26,  -19,   19388,   1105,   209,   6733,   93
363.1,   25,   3940,   4200,   3985,   3945,   3206,   41,   40,   27,  -19,   19389,   1105,   209,   6734,   93
363.2,   26,   3951,   4200,   3985,   3945,   3206,   41,   40,   26,  -20,   19382,   1105,   209,   6737,   93
363.3,   27,   3939,   4200,   3985,   3945,   3206,   42,   40,   27,  -19,   19396,   1105,   209,   6739,   93
363.4,   0,   3948,   4200,   3985,   3945,   3206,   42,   40,   27,  -20,   19404,   1105,   209,   6740,   93
363.5,   1,   3950,   4200,   3985,   3945,   3206,   42,   40,   27,  -19,   19375,   1105,   209,   6742,   93
363.6,   1,   3950,   4200,   3985,   3945,   3206,   42,   40,   27,  -19,   19375,   1105,   210,   6745,   93
363.7,   2,   3957,   4200,   3985,   3945,   3206,   42,   40,   27,  -20,   19385,   1105,   210,   6746,   93
363.8,   3,   3951,   4200,   3985,   3945,   3206,   41,   40,   26,  -19,   19416,   1105,   210,   6748,   93
363.9,   4,   3956,   4200,   3985,   3945,   3206,   42,   40,   26,  -19,   19384,   1105,   210,   6751,   93
364,   5,   3952,   4200,   3985,   3945,   3206,   41,   40,   26,  -19,   19364,   1105,   210,   6752,   93
364.1,   6,   3948,   4200,   3985,   3945,   3206,   42,   40,   27,  -20,   19368,   1105,   210,   6754,   93
364.2,   6,   3948,   4200,   3985,   3945,   3206,   42,   40,   27,  -20,   19403,   1105,   210,   6756,   93
364.3,   7,   3934,   4200,   3985,   3945,   3206,   42,   40,   26,  -20,   19384,   1105,   210,   6758,   93
364.4,   8,   3939,   4200,   3985,   3945,   3206,   41,   40,   26,  -20,   19352,   1105,   210,   6760,   93
364.5,   9,   3946,   4200,   3985,   3945,   3206,   42,   40,   26,  -20,   19369,   1105,   210,   6762,   93
364.6,   10,   3942,   4200,   3985,   3945,   3206,   42,   40,   26,  -20,   19399,   1105,   210,   6763,   93
364.7,   10,   3942,   4200,   3985,   3945,   3206,   42,   40,   26,  -20,   19356,   1105,   210,   6766,   93
364.8,   11,   3946,   4200,   3985,   3945,   3206,   42,   40,   27,  -20,   19374,   1105,   210,   6768,   93
364.9,   12,   3975,   4200,   3985,   3945,   3206,   42,   40,   27,  -19,   19379,   1105,   210,   6769,   93
365,   13,   3966,   4200,   3985,   3945,   3205,   42,   40,   27,  -19,   19403,   1105,   210,   6772,   93
365.1,   14,   3966,   4200,   3985,   3945,   3205,   42,   40,   27,  -20,   19381,   1105,   210,   6774,   93
365.2,   15,   3953,   4200,   3985,   3945,   3205,   42,   40,   27,  -19,   19394,   1105,   210,   6775,   93
365.3,   16,   3968,   4200,   3985,   3945,   3205,   41,   40,   27,  -20,   19399,   1105,   211,   6777,   93
365.4,   16,   3968,   4200,   3985,   3945,   3205,   41,   40,   27,  -20,   19395,   1105,   211,   6780,   93
365.5,   17,   3957,   4200,   3985,   3945,   3205,   41,   40,   27,  -20,   19388,   1105,   211,   6781,   93
365.6,   18,   3951,   4200,   3985,   3945,   3205,   42,   40,   27,  -20,   19373,   1105,   211,   6783,   93
365.7,   19,   3949,   4200,   3985,   3945,   3205,   42,   40,   27,  -19,   19398,   1105,   211,   6786,   93
365.8,   20,   3946,   4200,   3985,   3945,   3205,   42,   40,   27,  -20,   19410,   1105,   211,   6787,   93
365.9,   21,   3944,   4200,   3985,   3945,   3205,   42,   40,   27,  -20,   19372,   1105,   211,   6789,   93
366,   21,   3944,   4200,   3985,   3945,   3205,   42,   40,   27,  -20,   19376,   1105,   211,   6791,   94
366.1,   22,   3951,   4200,   3985,   3945,   3205,   42,   40,   27,  -20,   19414,   1105,   211,   6793,   94
366.2,   23,   3941,   4200,   3985,   3945,   3205,   42,   40,   27,  -19,   19387,   1103,   211,   6795,   94
366.3,   24,   3939,   4200,   3985,   3945,   3205,   42,   40,   27,  -19,   19378,   1105,   211,   6797,   94
366.4,   25,   3939,   4200,   3985,   3945,   3205,   42,   40,   27,  -20,   19363,   1105,   211,   6798,   94
366.5,   26,   3950,   4200,   3985,   3945,   3205,   42,   40,   27,  -19,   19386,   1103,   211,   6801,   94
366.6,   26,   3950,   4200,   3985,   3945,   3205,   42,   40,   27,  -19,   19378,   1103,   211,   6803,   94
366.7,   27,   3939,   4200,   3985,   3945,   3205,   42,   40,   27,  -19,   19386,   1105,   211,   6804,   94
366.8,   0,   3946,   4200,   3985,   3945,   3205,   42,   40,   27,  -19,   19402,   1103,   211,   6807,   94
366.9,   1,   3950,   4200,   3985,   3945,   3205,   42,   40,   27,  -20,   19375,   1103,   211,   6809,   94
367,   2,   3956,   4200,   3985,   3945,   3206,   42,   40,   27,  -20,   19366,   1105,   212,   6810,   94
367.1,   3,   3951,   4200,   3985,   3945,   3206,   42,   40,   27,  -19,   19373,   1103,   212,   6812,   94
367.2,   3,   3951,   4200,   3985,   3945,   3206,   42,   40,   27,  -19,   19395,   1103,   212,   6815,   94
367.3,   4,   3954,   4200,   3985,   3945,   3206,   42,   40,   26,  -20,   19400,   1103,   212,   6816,   94
367.4,   5,   3951,   4200,   3985,   3945,   3206,   42,   40,   27,  -20,   19398,   1103,   212,   6818,   94
367.5,   6,   3946,   4200,   3985,   3945,   3206,   42,   40,   27,  -20,   19386,   1103,   212,   6821,   94
367.6,   7,   3933,   4200,   3985,   3945,   3206,   42,   40,   27,  -20,   19410,   1103,   212,   6822,   94
367.7,   8,   3938,   4200,   3985,   3945,   3206,   42,   40,   27,  -20,   19392,   1103,   212,   6824,   94
367.8,   8,   3938,   4200,   3985,   3945,   3206,   42,   40,   27,  -20,   19386,   1103,   212,   6826,   94
367.9,   9,   3945,   4200,   3985,   3945,   3206,   42,   40,   27,  -20,   19395,   1103,   212,   6828,   94
368,   10,   3941,   4200,   3985,   3945,   3205,   43,   40,   27,  -19,   19369,   1103,   212,   6830,   94
368.1,   11,   3945,   4200,   3985,   3945,   3205,   42,   40,   27,  -19,   19384,   1103,   212,   6832,   94
368.2,   12,   3975,   4200,   3985,   3945,   3205,   43,   40,   27,  -19,   19384,   1103,   212,   6833,   94
368.3,   13,   3965,   4200,   3985,   3945,   3205,   41,   40,   27,  -19,   19390,   1103,   212,   6836,   94
368.4,   13,   3965,   4200,   3985,   3945,   3205,   41,   40,   27,  -19,   19390,   1103,   212,   6838,   94
368.5,   14,   3965,   4200,   3985,   3945,   3205,   43,   40,   27,  -19,   19386,   1103,   212,   6839,   94
368.6,   15,   3952,   4200,   3985,   3945,   3205,   43,   40,   27,  -19,   19395,   1103,   213,   6842,   94
368.7,   16,   3967,   4200,   3985,   3945,   3205,   41,   40,   27,  -19,   19378,   1103,   213,   6844,   94
368.8,   17,   3957,   4200,   3985,   3945,   3205,   41,   40,   27,  -19,   19386,   1103,   213,   6845,   94
368.9,   18,   3950,   4200,   3985,   3945,   3205,   42,   40,   27,  -20,   19397,   1103,   213,   6847,   94
369,   18,   3950,   4200,   3985,   3945,   3206,   42,   40,   27,  -20,   19397,   1103,   213,   6850,   95
369.1,   19,   3949,   4200,   3985,   3945,   3206,   42,   40,   27,  -20,   19398,   1103,   213,   6851,   95
369.2,   20,   3945,   4200,   3985,   3945,   3206,   42,   40,   27,  -19,   19402,   1103,   213,   6853,   95
369.3,   21,   3944,   4200,   3985,   3945,   3206,   41,   40,   27,  -20,   19395,   1103,   213,   6856,   95
369.4,   22,   3950,   4200,   3985,   3945,   3206,   43,   40,   26,  -20,   19402,   1103,   213,   6857,   95
369.5,   23,   3940,   4200,   3985,   3945,   3206,   41,   40,   27,  -20,   19391,   1103,   213,   6859,   95
369.6,   23,   3940,   4200,   3985,   3945,   3206,   41,   40,   27,  -20,   19427,   1103,   213,   6861,   95
369.7,   24,   3939,   4200,   3985,   3945,   3206,   42,   40,   27,  -19,   19399,   1103,   213,   6863,   95
369.8,   25,   3938,   4200,   3985,   3945,   3206,   42,   40,   26,  -20,   19372,   1103,   213,   6865,   95
369.9,   26,   3949,   4200,   3985,   3945,   3206,   42,   40,   27,  -20,   19403,   1103,   213,   6867,   95
370,   27,   3938,   4200,   3985,   3945,   3205,   42,   40,   27,  -19,   19384,   1103,   213,   6868,   95
370.1,   0,   3946,   4200,   3985,   3945,   3205,   42,   40,   26,  -20,   19405,   1103,   213,   6871,   95
370.2,   1,   3949,   4200,   3985,   3945,   3205,   42,   40,   26,  -20,   19399,   1103,   213,   6873,   95
370.3,   1,   3949,   4200,   3985,   3945,   3205,   42,   40,   26,  -20,   19391,   1103,   214,   6874,   95
370.4,   2,   3956,   4200,   3985,   3945,   3205,   42,   40,   26,  -20,   19407,   1103,   214,   6877,   95
370.5,   3,   3949,   4200,   3985,   3945,   3205,   42,   40,   27,  -19,   19374,   1103,   214,   6879,   95
370.6,   4,   3954,   4200,   3985,   3945,   3205,   42,   40,   27,  -19,   19408,   1103,   214,   6880,   95
370.7,   5,   3950,   4200,   3985,   3945,   3205,   42,   40,   27,  -19,   19394,   1103,   214,   6882,   95
370.8,   6,   3946,   4200,   3985,   3945,   3205,   41,   40,   27,  -19,   19394,   1103,   214,   6885,   95
370.9,   6,   3946,   4200,   3985,   3945,   3205,   41,   40,   27,  -19,   19394,   1103,   214,   6886,   95
371,   7,   3932,   4200,   3985,   3945,   3206,   42,   40,   27,  -20,   19389,   1103,   214,   6888,   95
371.1,   8,   3937,   4200,   3985,   3945,   3206,   42,   40,   27,  -20,   19387,   1103,   214,   6891,   95
371.2,   9,   3944,   4200,   3985,   3945,   3206,   42,   40,   27,  -19,   19396,   1103,   214,   6892,   95
371.3,   10,   3940,   4200,   3985,   3945,   3206,   42,   40,   27,  -20,   19405,   1103,   214,   6894,   95
371.4,   10,   3940,   4200,   3985,   3945,   3206,   42,   40,   27,  -20,   19385,   1103,   214,   6896,   95
371.5,   11,   3945,   4200,   3985,   3945,   3206,   42,   40,   27,  -20,   19410,   1103,   214,   6898,   95
371.6,   12,   3974,   4200,   3985,   3945,   3206,   42,   40,   27,  -20,   19410,   1103,   214,   6900,   95
371.7,   13,   3964,   4200,   3985,   3945,   3206,   42,   40,   27,  -19,   19380,   1103,   214,   6902,   95
371.8,   14,   3964,   4200,   3985,   3945,   3206,   42,   40,   27,  -20,   19399,   1103,   214,   6903,   95
371.9,   15,   3951,   4200,   3985,   3945,   3206,   42,   40,   26,  -19,   19362,   1103,   214,   6906,   95
372,   15,   3951,   4200,   3985,   3945,   3205,   42,   40,   26,  -19,   19400,   1103,   215,   6908,   95
372.1,   16,   3967,   4200,   3985,   3945,   3205,   42,   40,   27,  -20,   19370,   1103,   215,   6909,   95
372.2,   17,   3955,   4200,   3985,   3945,   3205,   41,   40,   27,  -19,   19361,   1103,   215,   6912,   95
372.3,   18,   3949,   4200,   3985,   3945,   3205,   42,   40,   27,  -20,   19407,   1103,   215,   6914,   95
372.4,   19,   3948,   4200,   3985,   3945,   3205,   42,   40,   27,  -19,   19391,   1103,   215,   6915,   95
372.5,   20,   3944,   4200,   3985,   3945,   3205,   42,   40,   27,  -20,   19400,   1103,   215,   6917,   95
372.6,   20,   3944,   4200,   3985,   3945,   3205,   42,   40,   27,  -20,   19395,   1103,   215,   6920,   95
372.7,   21,   3943,   4200,   3985,   3945,   3205,   41,   40,   27,  -19,   19382,   1103,   215,   6921,   95
372.8,   22,   3949,   4200,   3985,   3945,   3205,   42,   40,   27,  -20,   19399,   1103,   215,   6923,   95
372.9,   23,   3940,   4200,   3985,   3945,   3205,   43,   40,   27,  -20,   19417,   1103,   215,   6926,   95
373,   24,   3938,   4200,   3985,   3945,   3206,   42,   40,   27,  -19,   19414,   1103,   215,   6927,   96
373.1,   25,   3938,   4200,   3985,   3945,   3206,   41,   40,   27,  -20,   19419,   1103,   215,   6929,   96
373.2,   25,   3938,   4200,   3985,   3945,   3206,   41,   40,   27,  -20,   19406,   1103,   215,   6931,   96
373.3,   26,   3948,   4200,   3985,   3945,   3206,   41,   40,   27,  -20,   19404,   1103,   215,   6933,   96
373.4,   27,   3937,   4200,   3985,   3945,   3206,   41,   40,   27,  -20,   19403,   1103,   215,   6935,   96
